id,age,calendar_year,employment_state,family_state,housing_state
51,25,2016,full_time,partnered_no_child,parental_home
51,26,2017,full_time,single_no_child,parental_home
51,27,2018,full_time,single_no_child,parental_home
51,28,2019,full_time,partnered_no_child,parental_home
51,29,2020,full_time,partnered_no_child,other_temporary
51,30,2021,full_time,partnered_with_child,renting
52,18,2010,education,single_no_child,parental_home
52,19,2011,education,single_no_child,parental_home
52,20,2012,full_time,single_no_child,parental_home
52,21,2013,full_time,single_no_child,parental_home
52,22,2014,full_time,single_no_child,parental_home
52,23,2015,full_time,single_no_child,other_temporary
52,24,2016,full_time,single_no_child,renting
52,25,2017,full_time,single_no_child,renting
52,26,2018,full_time,single_no_child,renting
52,27,2019,full_time,single_no_child,renting
52,28,2020,full_time,single_no_child,renting
52,29,2021,part_time,partnered_no_child,renting
52,30,2022,full_time,partnered_no_child,renting
53,18,2011,education,partnered_no_child,renting
53,19,2012,education,partnered_no_child,renting
53,20,2013,education,partnered_no_child,renting
53,21,2014,full_time,partnered_no_child,renting
53,22,2015,full_time,partnered_no_child,renting
53,23,2016,unemployed,partnered_no_child,renting
53,24,2017,full_time,partnered_no_child,renting
53,25,2018,inactive_care,partnered_no_child,renting
53,26,2019,full_time,partnered_no_child,renting
53,27,2020,part_time,partnered_no_child,renting
53,28,2021,part_time,partnered_no_child,renting
53,29,2022,full_time,partnered_no_child,renting
53,30,2023,full_time,partnered_no_child,renting
54,18,2012,education,single_no_child,parental_home
54,19,2013,education,single_no_child,parental_home
54,20,2014,full_time,single_no_child,parental_home
54,21,2015,full_time,partnered_no_child,parental_home
54,22,2016,part_time,partnered_no_child,parental_home
54,23,2017,full_time,partnered_no_child,parental_home
54,24,2018,full_time,partnered_no_child,parental_home
54,25,2019,full_time,partnered_no_child,renting
54,26,2020,full_time,partnered_no_child,renting
54,27,2021,full_time,partnered_no_child,renting
54,28,2022,full_time,partnered_no_child,renting
54,29,2023,full_time,partnered_no_child,renting
54,30,2024,full_time,partnered_no_child,renting
55,18,2010,education,single_no_child,other_temporary
55,19,2011,education,single_no_child,other_temporary
55,20,2012,education,single_no_child,renting
55,21,2013,full_time,single_no_child,renting
55,22,2014,full_time,single_parent,renting
55,23,2015,full_time,single_parent,renting
55,24,2016,full_time,single_parent,owner_occupied
55,25,2017,inactive_care,single_parent,owner_occupied
55,26,2018,inactive_care,single_parent,owner_occupied
55,27,2019,part_time,single_parent,owner_occupied
55,28,2020,part_time,single_parent,owner_occupied
55,29,2021,full_time,single_parent,owner_occupied
55,30,2022,full_time,single_parent,owner_occupied
56,18,2008,education,single_no_child,parental_home
56,19,2009,education,single_no_child,other_temporary
56,20,2010,education,single_no_child,other_temporary
56,21,2011,education,single_no_child,renting
56,22,2012,education,single_no_child,renting
56,23,2013,full_time,single_no_child,renting
56,24,2014,full_time,single_no_child,renting
56,25,2015,full_time,single_no_child,renting
56,26,2016,full_time,single_no_child,renting
56,27,2017,full_time,single_no_child,renting
56,28,2018,full_time,single_no_child,renting
56,29,2019,full_time,single_no_child,renting
56,30,2020,full_time,single_no_child,renting
57,18,2008,education,single_no_child,renting
57,19,2009,education,single_no_child,renting
57,20,2010,education,single_no_child,renting
57,21,2011,education,single_no_child,renting
57,22,2012,education,single_parent,renting
57,23,2013,full_time,single_parent,renting
57,24,2014,full_time,single_parent,renting
57,25,2015,part_time,single_parent,renting
57,26,2016,full_time,single_parent,renting
57,27,2017,full_time,single_parent,renting
57,28,2018,full_time,partnered_with_child,renting
57,29,2019,full_time,partnered_with_child,renting
57,30,2020,full_time,partnered_with_child,owner_occupied
58,18,2009,education,single_no_child,parental_home
58,19,2010,education,single_no_child,parental_home
58,20,2011,education,single_no_child,parental_home
58,21,2012,education,single_no_child,parental_home
58,22,2013,education,partnered_no_child,parental_home
58,23,2014,full_time,partnered_no_child,renting
58,24,2015,full_time,partnered_no_child,renting
58,25,2016,full_time,partnered_no_child,renting
58,26,2017,full_time,partnered_no_child,renting
58,27,2018,full_time,partnered_no_child,owner_occupied
58,28,2019,full_time,partnered_no_child,owner_occupied
58,29,2020,full_time,partnered_with_child,owner_occupied
58,30,2021,full_time,partnered_with_child,owner_occupied
59,18,2010,education,single_no_child,parental_home
59,19,2011,education,single_no_child,parental_home
59,20,2012,education,single_no_child,parental_home
59,21,2013,education,single_no_child,parental_home
59,22,2014,education,single_no_child,parental_home
59,23,2015,full_time,single_no_child,parental_home
59,24,2016,full_time,single_no_child,parental_home
59,25,2017,full_time,single_no_child,renting
59,26,2018,full_time,single_parent,renting
59,27,2019,full_time,single_parent,renting
59,28,2020,full_time,single_parent,renting
59,29,2021,full_time,single_parent,renting
59,30,2022,full_time,single_parent,renting
60,18,2010,part_time,single_no_child,parental_home
60,19,2011,education,single_no_child,parental_home
60,20,2012,full_time,single_no_child,parental_home
60,21,2013,full_time,single_no_child,parental_home
60,22,2014,full_time,single_no_child,parental_home
60,23,2015,full_time,single_no_child,renting
60,24,2016,full_time,single_no_child,renting
60,25,2017,full_time,single_no_child,renting
60,26,2018,full_time,single_no_child,renting
60,27,2019,full_time,single_no_child,renting
60,28,2020,full_time,single_no_child,renting
60,29,2021,full_time,partnered_no_child,renting
60,30,2022,full_time,partnered_no_child,renting
61,18,2012,education,single_no_child,parental_home
61,19,2013,education,single_no_child,renting
61,20,2014,education,single_no_child,renting
61,21,2015,unemployed,single_no_child,renting
61,22,2016,education,single_no_child,renting
61,23,2017,full_time,single_no_child,renting
61,24,2018,full_time,single_no_child,owner_occupied
61,25,2019,full_time,single_no_child,owner_occupied
61,26,2020,full_time,single_no_child,owner_occupied
61,27,2021,full_time,single_no_child,owner_occupied
61,28,2022,full_time,partnered_no_child,owner_occupied
61,29,2023,full_time,partnered_no_child,owner_occupied
61,30,2024,full_time,partnered_with_child,owner_occupied
62,18,2009,education,single_no_child,parental_home
62,19,2010,education,single_no_child,parental_home
62,20,2011,education,single_no_child,parental_home
62,21,2012,full_time,single_no_child,parental_home
62,22,2013,full_time,single_no_child,parental_home
62,23,2014,full_time,single_no_child,renting
62,24,2015,part_time,single_no_child,renting
62,25,2016,inactive_care,single_no_child,renting
62,26,2017,inactive_care,single_no_child,renting
62,27,2018,full_time,single_no_child,renting
62,28,2019,inactive_care,single_no_child,renting
62,29,2020,full_time,single_no_child,renting
62,30,2021,full_time,single_no_child,renting
63,18,2012,education,single_no_child,parental_home
63,19,2013,education,single_no_child,parental_home
63,20,2014,full_time,single_no_child,parental_home
63,21,2015,part_time,single_no_child,parental_home
63,22,2016,full_time,single_no_child,parental_home
63,23,2017,full_time,single_no_child,parental_home
63,24,2018,full_time,single_no_child,parental_home
63,25,2019,full_time,single_no_child,parental_home
63,26,2020,full_time,single_parent,parental_home
63,27,2021,full_time,single_parent,parental_home
63,28,2022,full_time,partnered_with_child,parental_home
63,29,2023,full_time,partnered_with_child,parental_home
63,30,2024,full_time,partnered_with_child,parental_home
64,18,2008,education,single_no_child,parental_home
64,19,2009,education,single_no_child,parental_home
64,20,2010,education,single_no_child,parental_home
64,21,2011,education,single_no_child,parental_home
64,22,2012,education,single_no_child,parental_home
64,23,2013,full_time,single_no_child,parental_home
64,24,2014,full_time,single_no_child,parental_home
64,25,2015,full_time,single_no_child,parental_home
64,26,2016,part_time,single_no_child,parental_home
64,27,2017,full_time,single_no_child,parental_home
64,28,2018,full_time,single_no_child,parental_home
64,29,2019,full_time,single_no_child,renting
64,30,2020,full_time,single_parent,renting
65,18,2008,education,single_no_child,parental_home
65,19,2009,education,single_no_child,parental_home
65,20,2010,education,single_no_child,parental_home
65,21,2011,education,single_no_child,parental_home
65,22,2012,education,single_no_child,parental_home
65,23,2013,full_time,single_no_child,parental_home
65,24,2014,full_time,single_no_child,renting
65,25,2015,full_time,single_no_child,owner_occupied
65,26,2016,full_time,single_no_child,owner_occupied
65,27,2017,full_time,single_no_child,owner_occupied
65,28,2018,full_time,partnered_no_child,owner_occupied
65,29,2019,full_time,partnered_no_child,owner_occupied
65,30,2020,full_time,partnered_no_child,owner_occupied
66,18,2009,education,single_no_child,parental_home
66,19,2010,education,single_no_child,parental_home
66,20,2011,education,single_no_child,parental_home
66,21,2012,education,single_no_child,parental_home
66,22,2013,education,single_no_child,parental_home
66,23,2014,full_time,single_no_child,parental_home
66,24,2015,full_time,single_no_child,parental_home
66,25,2016,full_time,single_no_child,parental_home
66,26,2017,full_time,single_no_child,parental_home
66,27,2018,full_time,partnered_no_child,parental_home
66,28,2019,full_time,partnered_no_child,parental_home
66,29,2020,full_time,partnered_no_child,parental_home
66,30,2021,full_time,partnered_no_child,parental_home
67,18,2012,education,single_no_child,parental_home
67,19,2013,education,single_no_child,renting
67,20,2014,unemployed,partnered_no_child,other_temporary
67,21,2015,part_time,partnered_no_child,other_temporary
67,22,2016,full_time,partnered_no_child,renting
67,23,2017,unemployed,partnered_no_child,renting
67,24,2018,full_time,partnered_no_child,renting
67,25,2019,part_time,partnered_no_child,renting
67,26,2020,unemployed,single_parent,renting
67,27,2021,full_time,single_parent,renting
67,28,2022,part_time,single_parent,renting
67,29,2023,full_time,single_parent,renting
67,30,2024,full_time,single_parent,renting
68,18,2009,education,single_no_child,parental_home
68,19,2010,education,single_no_child,renting
68,20,2011,unemployed,single_no_child,renting
68,21,2012,part_time,single_no_child,renting
68,22,2013,full_time,single_no_child,renting
68,23,2014,unemployed,single_no_child,renting
68,24,2015,full_time,single_no_child,renting
68,25,2016,full_time,partnered_with_child,renting
68,26,2017,unemployed,partnered_with_child,renting
68,27,2018,full_time,partnered_with_child,renting
68,28,2019,part_time,partnered_with_child,renting
68,29,2020,full_time,partnered_with_child,renting
68,30,2021,full_time,partnered_with_child,renting
69,18,2011,education,single_no_child,renting
69,19,2012,education,single_no_child,renting
69,20,2013,education,single_no_child,renting
69,21,2014,full_time,single_no_child,renting
69,22,2015,full_time,single_no_child,renting
69,23,2016,full_time,single_no_child,renting
69,24,2017,full_time,single_no_child,renting
69,25,2018,inactive_care,single_no_child,renting
69,26,2019,inactive_care,partnered_no_child,renting
69,27,2020,part_time,partnered_no_child,renting
69,28,2021,part_time,partnered_no_child,renting
69,29,2022,full_time,partnered_no_child,renting
69,30,2023,full_time,partnered_with_child,renting
70,18,2008,education,single_no_child,parental_home
70,19,2009,education,single_no_child,parental_home
70,20,2010,education,single_no_child,parental_home
70,21,2011,education,single_no_child,parental_home
70,22,2012,education,single_no_child,parental_home
